Fr,Idx,X,Y,Z,Intensity,R,Altitude,Azimuth,Label,GT,Target Reflectivity
1,6095,34.27815247,5.702476501,0.229256049,0.959999979,34.75,0.377999975,9.445165448,Target 3-1,35,3.00%
1,6096,34.34291458,5.71325016,0.596147776,1,34.81999969,0.981000012,9.445165292,Target 3-1,35,3.00%
1,6099,34.4630127,5.733229637,0.966105103,0.199999988,34.95000076,1.583999891,9.445165428,Target 3-1,35,3.00%
1,6121,34.33463669,5.65179491,-0.962235093,0.959999979,34.80999756,-1.583999899,9.34758246,Target 3-1,35,3.00%
1,6123,34.3723259,5.657999039,-0.596490204,0.839999974,34.84000015,-0.981000055,9.347582688,Target 3-1,35,3.00%
1,6125,34.30754852,5.647336483,-0.229387999,0.719999969,34.77000046,-0.377999985,9.347583327,Target 3-1,35,3.00%
1,6127,34.28064346,5.626060009,0.229190066,1.039999962,34.73999786,0.377999965,9.320165301,Target 3-1,35,3.00%
1,6128,34.31583023,5.631834984,0.595462918,0.919999957,34.77999878,0.980999995,9.320165632,Target 3-1,35,3.00%
1,6131,34.41625214,5.648315907,0.964446545,0.399999976,34.88999939,1.583999932,9.320165487,Target 3-1,35,3.00%
1,6152,34.36661911,5.580079079,-0.962787926,1,34.82999802,-1.583999876,9.22258238,Target 3-1,35,3.00%
1,6154,34.34511185,5.576586723,-0.595805347,0.839999974,34.79999924,-0.980999988,9.222581989,Target 3-1,35,3.00%
1,6156,34.37900925,5.582090378,-0.229783818,0.75999999,34.83000183,-0.37799997,9.222581604,Target 3-1,35,3.00%
1,6158,34.29283524,5.55125761,0.229190066,1.039999962,34.73999786,0.377999974,9.195165008,Target 3-1,35,3.00%
1,6159,34.34777832,5.560151577,0.595805347,1.039999962,34.80000305,0.980999934,9.195164826,Target 3-1,35,3.00%
1,6162,34.48770142,5.582802296,0.966105103,0.119999997,34.95000076,1.583999849,9.195165214,Target 3-1,35,3.00%
1,6184,34.42806625,5.512992859,-0.964170158,0.439999998,34.88000107,-1.583999917,9.097582482,Target 3-1,35,3.00%
1,6190,34.35161591,5.500750065,-0.229519948,0.079999998,34.79000854,-0.377999938,9.097581276,Target 3-1,35,3.00%
1,6192,34.36411667,5.485888004,0.229585901,0.879999995,34.80000305,0.37799993,9.07016485,Target 3-1,35,3.00%
1,6193,34.3993187,5.49150753,0.596490204,0.959999979,34.84000015,0.981000038,9.070164644,Target 3-1,35,3.00%
1,6196,34.48005676,5.504396915,0.96555227,0.159999996,34.93000031,1.583999876,9.070165228,Target 3-1,35,3.00%
1,6382,34.43898392,4.97658968,-0.962235093,0.799999952,34.80999756,-1.583999902,8.222582315,Target 3-1,35,3.00%
1,6384,34.37782669,4.967752457,-0.594778061,0.959999979,34.73999405,-0.981000059,8.222582764,Target 3-1,35,3.00%
1,6386,34.39202118,4.969803333,-0.229256049,0.919999957,34.75000381,-0.377999961,8.222582287,Target 3-1,35,3.00%
1,6407,34.39038086,4.892996311,-0.960576594,1,34.75,-1.583999945,8.097583709,Target 3-1,35,3.00%
1,6408,34.36878586,4.889923573,-0.594435632,0.919999957,34.71999741,-0.981000017,8.097583311,Target 3-1,35,3.00%
1,6409,34.40277863,4.894760132,-0.229256049,0.919999957,34.75,-0.377999994,8.09758353,Target 3-1,35,3.00%
1,6411,34.44472122,4.883912086,0.229519948,0.959999979,34.79000092,0.377999993,8.070165448,Target 3-1,35,3.00%
1,6413,34.46022034,4.886109352,0.595976532,1.079999924,34.81000137,0.980999979,8.070164874,Target 3-1,35,3.00%
1,6415,34.33333588,4.868118286,0.958918035,0.399999976,34.68999863,1.583999906,8.070164649,Target 3-1,35,3.00%
1,6436,34.47027206,4.827660561,-0.962511599,1.079999924,34.81999969,-1.583999946,7.972581417,Target 3-1,35,3.00%
1,6437,34.46849442,4.827411652,-0.595976532,1.039999962,34.81000137,-0.980999914,7.972581506,Target 3-1,35,3.00%
1,6438,34.41337967,4.819692612,-0.229256049,0.919999957,34.75000381,-0.37799995,7.972581406,Target 3-1,35,3.00%
1,6439,34.40577316,4.801841736,0.229190066,1.039999962,34.73999786,0.377999989,7.945164393,Target 3-1,35,3.00%
1,6440,34.47079849,4.810916901,0.595976532,1.079999924,34.81000137,0.980999971,7.945164238,Target 3-1,35,3.00%
1,6442,34.61117935,4.830509186,0.96638149,0.239999995,34.95999908,1.583999944,7.945164287,Target 3-1,35,3.00%
1,6462,34.48072052,4.752447128,-0.962511599,1.079999924,34.81999969,-1.584000025,7.847582583,Target 3-1,35,3.00%
1,6463,34.44923019,4.74810648,-0.595462918,1.079999924,34.78000259,-0.980999911,7.847581989,Target 3-1,35,3.00%
1,6464,34.46343613,4.75006485,-0.229519948,1.039999962,34.79000092,-0.377999973,7.847582606,Target 3-1,35,3.00%
1,6465,34.48551178,4.736293316,0.229651868,1,34.80999374,0.378000006,7.82016573,Target 3-1,35,3.00%
1,6466,34.47130585,4.734342098,0.595805347,0.959999979,34.79999542,0.981000031,7.820165479,Target 3-1,35,3.00%
1,6468,34.31463623,4.712824821,0.957812309,0.560000002,34.64999771,1.583999909,7.820165429,Target 3-1,35,3.00%
1,6487,34.46129227,4.673182011,-0.96168232,1,34.79000092,-1.583999915,7.722584001,Target 3-1,35,3.00%
1,6488,34.41987228,4.667564869,-0.594778061,0.959999979,34.73999786,-0.980999963,7.722583488,Target 3-1,35,3.00%
1,6489,34.50344086,4.678897381,-0.229717851,1,34.81999969,-0.377999984,7.722583575,Target 3-1,35,3.00%
1,6490,34.53540421,4.66640234,0.229915768,1,34.84999466,0.377999992,7.695165101,Target 3-1,35,3.00%
1,6491,34.49146271,4.66046524,0.595976532,1.079999924,34.81000137,0.980999944,7.695165506,Target 3-1,35,3.00%
1,6493,34.36445999,4.643304825,0.958918035,0.039999999,34.68999863,1.583999997,7.695165693,Target 3-1,35,3.00%
1,6517,34.4813118,4.599308491,-0.961958706,1.039999962,34.79999924,-1.583999956,7.59758248,Target 3-1,35,3.00%
1,6518,34.47953033,4.599070549,-0.595634162,1,34.79000092,-0.980999974,7.597581958,Target 3-1,35,3.00%
1,6519,34.47392273,4.598322392,-0.229453951,1,34.77999878,-0.377999927,7.597581657,Target 3-1,35,3.00%
1,6520,34.47611618,4.581825256,0.229453951,1.039999962,34.77999878,0.377999959,7.570164887,Target 3-1,35,3.00%
1,6522,34.53128052,4.589156628,0.596490204,1.039999962,34.83999634,0.981000074,7.57016507,Target 3-1,35,3.00%
1,6524,34.51323318,4.586758614,0.962787926,0.519999981,34.8299942,1.583999988,7.570165806,Target 3-1,35,3.00%
1,6548,34.56064606,4.5331707,-0.963893652,1,34.87000275,-1.583999768,7.472580985,Target 3-1,35,3.00%
1,6549,34.51922226,4.527737617,-0.596147776,0.959999979,34.81999969,-0.98099997,7.472581471,Target 3-1,35,3.00%
1,6550,34.53344345,4.529603004,-0.229783818,0.919999957,34.83000183,-0.377999969,7.472581561,Target 3-1,35,3.00%
1,6551,34.45628738,4.50271225,0.229256049,0.959999979,34.75000381,0.377999947,7.44516457,Target 3-1,35,3.00%
1,6552,34.5015564,4.508627892,0.595805347,0.959999979,34.80000305,0.980999951,7.445164461,Target 3-1,35,3.00%
1,6554,34.56280899,4.516632557,0.963893652,0.439999998,34.86999893,1.583999871,7.445164851,Target 3-1,35,3.00%
1,6578,34.50105286,4.448812485,-0.961958706,1.039999962,34.79999924,-1.583999905,7.34758291,Target 3-1,35,3.00%
1,6579,34.55876541,4.456254005,-0.596661389,1.039999962,34.84999847,-0.981000004,7.347582341,Target 3-1,35,3.00%
1,6580,34.54323959,4.454252243,-0.229783818,1.039999962,34.8299942,-0.378000008,7.347582745,Target 3-1,35,3.00%
1,6581,34.5354538,4.436448097,0.229717851,1.039999962,34.81999969,0.377999964,7.32016469,Target 3-1,35,3.00%
1,6582,34.51131058,4.433346272,0.595805347,0.879999995,34.79999924,0.980999952,7.320164085,Target 3-1,35,3.00%
1,6584,34.55274963,4.438670158,0.963340819,0.479999989,34.84999466,1.583999964,7.32016506,Target 3-1,35,3.00%
1,6605,34.53050995,4.376045704,-0.962511599,1.079999924,34.81999969,-1.583999991,7.22258272,Target 3-1,35,3.00%
1,6606,34.49897385,4.372048855,-0.595462918,0.959999979,34.78000259,-0.980999898,7.222582255,Target 3-1,35,3.00%
1,6607,34.55287933,4.378880024,-0.229783818,1.039999962,34.83000183,-0.377999962,7.222581826,Target 3-1,35,3.00%
1,6608,34.57481003,4.364850044,0.229915768,1,34.84999466,0.377999999,7.195164947,Target 3-1,35,3.00%
1,6609,34.54073715,4.360548496,0.596147776,1.120000005,34.81999969,0.981000054,7.195164844,Target 3-1,35,3.00%
1,6611,34.42350769,4.345748901,0.959470868,0.599999964,34.70999908,1.583999912,7.195164646,Target 3-1,35,3.00%
1,6630,34.54989243,4.301936626,-0.962787926,1,34.82999802,-1.583999919,7.097583183,Target 3-1,35,3.00%
1,6631,34.5878067,4.306656837,-0.596832633,0.959999979,34.86000443,-0.98099994,7.097582145,Target 3-1,35,3.00%
1,6632,34.53258133,4.299780846,-0.229585901,1.079999924,34.79999924,-0.37799996,7.097582677,Target 3-1,35,3.00%
1,6633,34.51478958,4.280793667,0.229453951,1.039999962,34.78000259,0.37799993,7.070164219,Target 3-1,35,3.00%
1,6634,34.57001495,4.287643433,0.596490204,1.039999962,34.84000015,0.981000023,7.070164684,Target 3-1,35,3.00%
1,6636,34.47258759,4.275559902,0.960576594,0.599999964,34.75,1.583999946,7.070164965,Target 3-1,35,3.00%
1,6656,34.52943039,4.222909451,-0.961958706,1.039999962,34.79999924,-1.58399994,6.97258224,Target 3-1,35,3.00%
1,6658,34.55741882,4.226332188,-0.596147776,1.079999924,34.81999969,-0.980999984,6.972581888,Target 3-1,35,3.00%
1,6659,34.60143661,4.231715679,-0.22998175,1,34.86000061,-0.377999958,6.972582159,Target 3-1,35,3.00%
1,6660,34.63323212,4.218784809,0.230179667,1,34.88999557,0.378000007,6.945165252,Target 3-1,35,3.00%
1,6661,34.55943298,4.209794998,0.596147776,1,34.81999588,0.981000104,6.945165086,Target 3-1,35,3.00%
1,6663,34.52152634,4.205177307,0.96168232,0.280000001,34.79000092,1.583999914,6.945164821,Target 3-1,35,3.00%
1,6685,34.60803604,4.155910969,-0.963893652,1,34.86999893,-1.583999858,6.847582468,Target 3-1,35,3.00%
1,6686,34.56655502,4.150929928,-0.596147776,0.959999979,34.81999969,-0.981000038,6.847582816,Target 3-1,35,3.00%
1,6687,34.58079529,4.152639866,-0.229783818,0.919999957,34.82999802,-0.378,6.847582642,Target 3-1,35,3.00%
1,6688,34.57285309,4.134904385,0.229717851,1.039999962,34.81999969,0.37799997,6.820164921,Target 3-1,35,3.00%
1,6689,34.58839417,4.136763096,0.596490204,1.039999962,34.84000015,0.981000023,6.820164924,Target 3-1,35,3.00%
1,6691,34.45121384,4.12035656,0.959470868,0.599999964,34.70999908,1.583999874,6.820165246,Target 3-1,35,3.00%
1,6718,34.61158371,4.062965393,0.229915768,1,34.84999466,0.377999998,6.695164681,Target 3-1,35,3.00%
1,6720,34.60726547,4.062458515,0.596661389,1.079999924,34.84999847,0.981000034,6.695164729,Target 3-1,35,3.00%
1,6722,34.51969147,4.052178383,0.961129487,0.479999989,34.77000427,1.583999883,6.695164657,Target 3-1,35,3.00%
1,6883,34.69728851,3.630045652,-0.964722931,1.319999933,34.89999771,-1.583999991,5.972582164,Target 3-1,35,3.00%
1,6885,34.70546722,3.630901098,-0.597517431,1.319999933,34.90000153,-0.981000022,5.972581814,Target 3-1,35,3.00%
1,6887,34.68991089,3.629273653,-0.2301137,1.319999933,34.88000107,-0.377999969,5.972581921,Target 3-1,35,3.00%
1,6910,34.72501755,3.556376696,-0.965275764,1.639999986,34.92000198,-1.583999791,5.84758234,Target 3-1,35,3.00%
1,6911,34.73319626,3.557214737,-0.597859859,1.639999986,34.91999435,-0.981000117,5.847583017,Target 3-1,35,3.00%
1,6912,34.71763992,3.555621147,-0.23024562,1.639999986,34.90000153,-0.377999946,5.847582395,Target 3-1,35,3.00%
1,6914,34.69944382,3.536979675,0.2301137,1.599999905,34.88000488,0.377999957,5.820164905,Target 3-1,35,3.00%
1,6916,34.71500397,3.538565874,0.597517431,1.599999905,34.90000153,0.981000002,5.820165106,Target 3-1,35,3.00%
1,6918,34.70682526,3.537732124,0.964722931,1.319999933,34.89999771,1.583999856,5.820164978,Target 3-1,35,3.00%
1,6939,34.73269272,3.480609655,-0.965275764,1.639999986,34.91999817,-1.583999838,5.722581847,Target 3-1,35,3.00%
1,6940,34.74087524,3.481429815,-0.597859859,1.639999986,34.91999817,-0.98100009,5.722582139,Target 3-1,35,3.00%
1,6941,34.73526382,3.480867624,-0.230311617,1.559999943,34.90999985,-0.377999991,5.722582362,Target 3-1,35,3.00%
1,6942,34.71702576,3.462260723,0.230179667,1.639999986,34.88999939,0.377999973,5.695164497,Target 3-1,35,3.00%
1,6943,34.73259354,3.463813066,0.597688675,1.639999986,34.91000366,0.980999975,5.695164168,Target 3-1,35,3.00%
1,6945,34.7244072,3.46299696,0.964999378,1.360000014,34.90999985,1.583999913,5.695164661,Target 3-1,35,3.00%
1,6966,34.76010132,3.406776905,-0.965828657,1.599999905,34.93999863,-1.583999874,5.597582353,Target 3-1,35,3.00%
1,6967,34.74838638,3.40562892,-0.597859859,1.639999986,34.91999435,-0.981000131,5.59758264,Target 3-1,35,3.00%
1,6968,34.76268005,3.407029867,-0.230443567,1.599999905,34.93000031,-0.377999991,5.597582721,Target 3-1,35,3.00%
1,6969,34.73444748,3.387482643,0.23024562,1.679999948,34.89999771,0.377999959,5.570165217,Target 3-1,35,3.00%
1,6970,34.74006653,3.388030767,0.597688675,1.639999986,34.90999985,0.981000008,5.570165421,Target 3-1,35,3.00%
1,6972,34.73188019,3.387232304,0.964999378,1.360000014,34.90999985,1.583999887,5.570165276,Target 3-1,35,3.00%
1,6994,34.76745224,3.330934048,-0.965828657,1.599999905,34.94000244,-1.58399982,5.47258211,Target 3-1,35,3.00%
1,6995,34.7557373,3.329811811,-0.597859859,1.639999986,34.91999817,-0.981000027,5.472582315,Target 3-1,35,3.00%
1,6996,34.77003098,3.331181526,-0.230443567,1.599999905,34.93000031,-0.377999984,5.472582794,Target 3-1,35,3.00%
1,6997,34.76166534,3.313593388,0.23037757,1.599999905,34.91999817,0.377999956,5.445164649,Target 3-1,35,3.00%
1,6998,34.77723312,3.315077543,0.598202229,1.599999905,34.93999863,0.980999962,5.44516495,Target 3-1,35,3.00%
1,7000,34.73918533,3.311450958,0.964999378,1.360000014,34.90999985,1.583999977,5.445165363,Target 3-1,35,3.00%
1,7023,34.77463531,3.255075455,-0.965828657,1.599999905,34.93999863,-1.583999871,5.34758243,Target 3-1,35,3.00%
1,7024,34.79278564,3.256774426,-0.598373473,1.599999905,34.95000076,-0.980999967,5.347582449,Target 3-1,35,3.00%
1,7025,34.77721786,3.255317211,-0.230443567,1.599999905,34.93000031,-0.377999961,5.347582458,Target 3-1,35,3.00%
1,7026,34.76881027,3.237747669,0.23037757,1.599999905,34.91999817,0.377999972,5.320165357,Target 3-1,35,3.00%
1,7027,34.78438568,3.239197731,0.598202229,1.599999905,34.94000244,0.980999879,5.320164779,Target 3-1,35,3.00%
1,7029,34.76623535,3.23750782,0.96555227,1.399999976,34.93000031,1.583999955,5.320165248,Target 3-1,35,3.00%
1,7051,34.78165436,3.179201365,-0.965828657,1.599999905,34.93999863,-1.583999856,5.222582513,Target 3-1,35,3.00%
1,7052,34.7998085,3.180860758,-0.598373473,1.599999905,34.95000076,-0.980999953,5.222582549,Target 3-1,35,3.00%
1,7053,34.78423691,3.179437399,-0.230443567,1.599999905,34.93000031,-0.377999963,5.222582476,Target 3-1,35,3.00%
1,7054,34.78575516,3.162791729,0.230443567,1.639999986,34.93000412,0.377999954,5.195164602,Target 3-1,35,3.00%
1,7055,34.79137039,3.163302183,0.598202229,1.599999905,34.94000244,0.980999861,5.195164448,Target 3-1,35,3.00%
1,7057,34.77321625,3.16165185,0.96555227,1.399999976,34.93000031,1.583999934,5.195164903,Target 3-1,35,3.00%
1,7082,34.78850555,3.103312016,-0.965828657,1.599999905,34.93999863,-1.583999945,5.097582727,Target 3-1,35,3.00%
1,7083,34.80666351,3.104931831,-0.598373473,1.599999905,34.95000076,-0.981000001,5.09758278,Target 3-1,35,3.00%
1,7084,34.7910881,3.103542328,-0.230443567,1.599999905,34.93000031,-0.37799999,5.097582622,Target 3-1,35,3.00%
1,7085,34.79256821,3.086893559,0.230443567,1.639999986,34.93000031,0.378000001,5.070165293,Target 3-1,35,3.00%
1,7086,34.80814362,3.088275433,0.598373473,1.639999986,34.94999695,0.981000049,5.070165261,Target 3-1,35,3.00%
1,7088,34.79994583,3.087548018,0.966105103,1.360000014,34.95000076,1.58399988,5.070165124,Target 3-1,35,3.00%
1,7110,34.81510925,3.029140711,-0.96638149,1.639999986,34.95999527,-1.583999963,4.972582619,Target 3-1,35,3.00%
1,7111,34.81335449,3.028987885,-0.598373473,1.599999905,34.95000076,-0.981000004,4.972582373,Target 3-1,35,3.00%
1,7112,34.79777527,3.027632713,-0.230443567,1.599999905,34.92999649,-0.377999999,4.972582898,Target 3-1,35,3.00%
1,7113,34.79922104,3.010980606,0.230443567,1.639999986,34.93000031,0.377999989,4.945165046,Target 3-1,35,3.00%
1,7114,34.81480026,3.012328625,0.598373473,1.639999986,34.95000076,0.980999995,4.945165106,Target 3-1,35,3.00%
1,7116,34.80659866,3.011619091,0.966105103,1.360000014,34.95000076,1.583999895,4.945165276,Target 3-1,35,3.00%
1,7140,34.8216362,2.953178883,-0.96638149,1.639999986,34.95999908,-1.583999906,4.84758262,Target 3-1,35,3.00%
1,7141,34.81988144,2.953029871,-0.598373473,1.599999905,34.95000076,-0.98099996,4.847582304,Target 3-1,35,3.00%
1,7142,34.8042984,2.951708555,-0.230443567,1.599999905,34.93000031,-0.377999992,4.847582732,Target 3-1,35,3.00%
1,7143,34.80570984,2.935053825,0.230443567,1.639999986,34.93000031,0.37799996,4.820165408,Target 3-1,35,3.00%
1,7144,34.82128906,2.93636775,0.598373473,1.639999986,34.95000076,0.981000001,4.820165701,Target 3-1,35,3.00%
1,7146,34.81308746,2.935675859,0.966105103,1.360000014,34.95000076,1.583999836,4.820165249,Target 3-1,35,3.00%
1,7170,34.82799911,2.877202749,-0.96638149,1.639999986,34.95999908,-1.583999773,4.722581992,Target 3-1,35,3.00%
1,7171,34.83620453,2.877880812,-0.598544657,1.639999986,34.95999908,-0.980999952,4.722582316,Target 3-1,35,3.00%
1,7172,34.83058929,2.877417088,-0.230575517,1.559999943,34.95000076,-0.377999972,4.722582579,Target 3-1,35,3.00%
1,7173,34.85189438,2.862386227,0.230707437,1.639999986,34.97000122,0.377999933,4.695164703,Target 3-1,35,3.00%
1,7174,34.85750961,2.862847328,0.598887086,1.599999905,34.98000336,0.980999917,4.695164576,Target 3-1,35,3.00%
1,7176,34.84929657,2.862172842,0.966934383,1.319999933,34.97999954,1.583999873,4.695164659,Target 3-1,35,3.00%
1,7198,34.85411835,2.802815914,-0.966934383,1.599999905,34.97999954,-1.583999977,4.597582929,Target 3-1,35,3.00%
1,7199,34.86233139,2.803476334,-0.598887086,1.559999943,34.97999954,-0.981000014,4.597582869,Target 3-1,35,3.00%
1,7200,34.85671616,2.803024769,-0.230707437,1.599999905,34.96999741,-0.377999962,4.597582848,Target 3-1,35,3.00%
1,7201,34.84808731,2.785547733,0.230641469,1.599999905,34.95999908,0.377999951,4.570164946,Target 3-1,35,3.00%
1,7202,34.86367035,2.786793232,0.598887086,1.599999905,34.97999954,0.980999975,4.570164757,Target 3-1,35,3.00%
1,7204,34.8654213,2.786933184,0.96721077,1.360000014,34.99000168,1.583999857,4.570164743,Target 3-1,35,3.00%
1,7229,34.86014938,2.726769209,-0.966934383,1.439999938,34.97999573,-1.584000015,4.472582699,Target 3-1,35,3.00%
1,7231,34.86836624,2.727411747,-0.598887086,1.439999938,34.97999954,-0.98099997,4.472582394,Target 3-1,35,3.00%
1,7233,34.84281158,2.725413084,-0.230575517,1.399999976,34.95000076,-0.377999985,4.472582767,Target 3-1,35,3.00%
1,7235,34.86405182,2.71028924,0.230707437,1.639999986,34.97000122,0.377999936,4.445164501,Target 3-1,35,3.00%
1,7236,34.87963486,2.711500883,0.59905827,1.639999986,34.98999786,0.980999957,4.445164887,Target 3-1,35,3.00%
1,7238,34.89134979,2.712411404,0.967763603,1.399999976,35.00999832,1.58399987,4.445164587,Target 3-1,35,3.00%
1,7264,34.85990906,2.633467913,0.230641469,1.199999928,34.95999908,0.377999959,4.320164512,Target 3-1,35,3.00%
1,7266,34.8555603,2.633139133,0.598544657,1.159999967,34.9600029,0.980999887,4.320164094,Target 3-1,35,3.00%
1,7268,34.88721848,2.635530949,0.967487216,1.039999962,35,1.583999844,4.320164454,Target 3-1,35,3.00%
1,7660,47.86887741,2.276348114,-0.820602059,1.159999967,47.92999649,-0.98100011,2.722582331,Target 4-1,48,3.00%
1,7661,47.86486435,2.276157379,-0.31614244,1.199999928,47.91999435,-0.378000004,2.722582452,Target 4-1,48,3.00%
1,7662,48.02577209,2.260776043,0.317198008,1.599999905,48.08000183,0.37799997,2.695164828,Target 4-1,48,3.00%
1,7663,48.16959,2.267546177,0.825738311,2.039999962,48.23000336,0.981000015,2.695164849,Target 4-1,48,3.00%
1,7687,47.8837204,2.172362328,-0.820773244,1.199999928,47.93999863,-0.981000032,2.597582314,Target 4-1,48,3.00%
1,7688,47.86972046,2.17172718,-0.31614244,1.199999928,47.92000198,-0.377999971,2.597582306,Target 4-1,48,3.00%
1,7689,47.90072632,2.150165319,0.316340357,1.279999971,47.95000458,0.377999946,2.570164674,Target 4-1,48,3.00%
1,7691,48.13446426,2.160657406,0.825053453,2.039999962,48.18999863,0.981000072,2.570164758,Target 4-1,48,3.00%
1,7718,47.87835693,2.06746006,-0.820602059,1.159999967,47.93000031,-0.981000052,2.472582584,Target 4-1,48,3.00%
1,7719,47.87434387,2.06728673,-0.31614244,1.199999928,47.92000198,-0.377999976,2.472582536,Target 4-1,48,3.00%
1,7720,47.91529083,2.046083689,0.316406339,1.319999933,47.95999908,0.377999981,2.445164778,Target 4-1,48,3.00%
